Unnamed: 0,Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Sales_Channel,Quantity,Unit_Price,Discount_PCT,Total_Amount
1070,O01070,2024-09-26,C0214,P1109,S017,In-Store,3,200.18,0.05,570.51
1071,O01071,2023-07-16,C0031,P0605,0,Online,1,216.21,0.05,205.4
1072,O01072,2023-06-04,C0696,P0146,0,Online,1,297.56,0.2,238.05
1073,O01073,2023-05-20,C0432,P0732,0,In-Store,2,186.46,0.1,335.63
1074,O01074,2023-10-05,C0383,P0426,S039,In-Store,2,289.27,0.2,462.83
1075,O01075,2025-02-13,C0607,P0085,S002,In-Store,2,88.88,0.2,142.21
1076,O01076,2023-12-16,C0031,P0523,S055,In-Store,1,228.06,0.2,182.45
1077,O01077,2025-03-20,C0788,P0200,S037,In-Store,1,213.08,0.1,191.77
1078,O01078,2023-12-14,C0701,P1004,0,In-Store,1,232.49,0.0,232.49
1079,O01079,2023-12-19,C0777,P0177,S034,In-Store,1,128.6,0.0,128.6
1080,O01080,2025-02-12,C0741,P0192,S047,In-Store,3,195.65,0.1,528.26
1081,O01081,2024-03-27,C0480,P0070,S035,In-Store,1,235.0,0.2,188.0
1082,O01082,2024-09-23,C0420,P0194,0,Online,2,45.47,0.05,86.39
1083,O01083,2024-01-27,C0691,P0057,S028,In-Store,3,190.01,0.0,570.03
1084,O01084,2023-06-14,C0474,P0562,S024,In-Store,4,274.7,0.0,1098.8
1085,O01085,2025-03-26,C0120,P1058,S057,In-Store,1,219.39,0.2,175.51
1086,O01086,2023-10-16,C0166,P0081,0,Online,2,102.43,0.1,184.37
1087,O01087,2024-12-11,C0703,P0317,S004,In-Store,2,171.54,0.05,325.93
1088,O01088,2024-12-25,C0255,P0011,S047,In-Store,2,144.13,0.05,273.85
1089,O01089,2024-12-23,C0044,P0619,0,Online,1,181.23,0.1,163.11
1090,O01090,2024-02-23,C0597,P1010,0,Online,2,228.83,0.2,366.13
1091,O01091,2024-02-20,C0118,P0207,0,Online,1,176.19,0.05,167.38
1092,O01092,2024-10-01,C0619,P1152,0,Online,2,271.06,0.2,433.7
1093,O01093,2024-01-01,C0715,P0880,0,Online,2,166.53,0.1,299.75
1094,O01094,2025-01-17,C0108,P0857,S017,In-Store,1,17.94,0.2,14.35
1095,O01095,2023-11-26,C0432,P0137,0,Online,4,8.31,0.1,29.92
1096,O01096,2023-09-18,C0680,P0732,S032,In-Store,1,186.46,0.05,177.14
1097,O01097,2024-09-23,C0140,P0247,0,Online,1,170.48,0.0,170.48
1098,O01098,2025-01-16,C0680,P0402,S034,In-Store,3,19.94,0.1,53.84
1099,O01099,2024-09-03,C0489,P0136,S042,In-Store,1,166.07,0.05,157.77
1100,O01100,2023-08-09,C0118,P1146,0,Online,1,250.84,0.05,238.3
1101,O01101,2023-04-28,C0136,P0800,0,Online,1,100.39,0.0,100.39
1102,O01102,2023-08-16,C0012,P0230,0,In-Store,2,73.43,0.0,146.86
1103,O01103,2024-07-16,C0140,P0654,S055,In-Store,2,126.06,0.2,201.7
1104,O01104,2024-08-13,C0193,P0972,S013,In-Store,1,113.58,0.0,113.58
1105,O01105,2024-05-15,C0566,P1108,S004,In-Store,1,194.34,0.05,184.62
1106,O01106,2024-06-16,C0522,P0297,S004,In-Store,1,181.74,0.2,145.39
1107,O01107,2024-04-19,C0074,P1159,0,Online,1,308.05,0.2,246.44
1108,O01108,2024-12-24,C0370,P0461,S026,In-Store,2,201.11,0.0,402.22
1109,O01109,2023-11-15,C0043,P0656,S001,In-Store,2,192.95,0.05,366.6
1110,O01110,2024-12-04,C0382,P0800,S053,In-Store,1,100.39,0.05,95.37
1111,O01111,2023-07-05,C0130,P0981,S050,In-Store,3,11.42,0.2,27.41
1112,O01112,2023-08-24,C0773,P0322,0,Online,2,40.71,0.1,73.28
1113,O01113,2025-03-01,C0076,P0886,S026,In-Store,3,82.92,0.0,248.76
1114,O01114,2023-09-03,C0721,P0298,S002,In-Store,2,24.97,0.1,44.95
1115,O01115,2024-02-19,C0287,P0951,S058,In-Store,3,173.19,0.1,467.61
1116,O01116,2023-09-29,C0548,P0669,S054,In-Store,2,95.28,0.2,152.45
1117,O01117,2023-12-30,C0395,P0595,S059,In-Store,3,277.06,0.05,789.62
1118,O01118,2024-08-30,C0093,P1002,S034,In-Store,2,97.52,0.0,195.04
1119,O01119,2025-01-06,C0274,P0555,S038,In-Store,1,122.23,0.05,116.12
1120,O01120,2024-12-05,C0331,P0490,0,In-Store,4,131.05,0.1,471.78
1121,O01121,2024-08-31,C0343,P1060,S017,In-Store,2,171.11,0.1,308.0
1122,O01122,2025-01-05,C0685,P0385,S056,In-Store,2,158.79,0.05,301.7
1123,O01123,2023-10-13,C0704,P0604,0,Online,1,183.02,0.1,164.72
1124,O01124,2023-08-04,C0566,P0657,0,Online,1,29.04,0.2,23.23
1125,O01125,2024-02-21,C0177,P0240,S056,In-Store,2,85.49,0.1,153.88
1126,O01126,2024-02-27,C0210,P0690,0,Online,2,140.54,0.2,224.86
1127,O01127,2023-04-12,C0401,P0991,S059,In-Store,1,117.12,0.2,93.7
1128,O01128,2024-06-25,C0149,P0521,S016,In-Store,2,206.03,0.0,412.06
1129,O01129,2024-09-18,C0563,P0805,0,Online,3,290.78,0.05,828.72
1130,O01130,2024-08-28,C0260,P1013,S035,In-Store,2,325.64,0.1,586.15
1131,O01131,2023-04-30,C0430,P0407,0,Online,1,40.35,0.2,32.28
1132,O01132,2023-05-30,C0501,P0998,0,Online,1,19.62,0.2,15.7
1133,O01133,2023-05-18,C0122,P0286,0,Online,1,43.94,0.1,39.55
1134,O01134,2024-04-21,C0055,P0084,S017,In-Store,1,287.7,0.0,287.7
1135,O01135,2024-11-25,C0274,P0260,S059,In-Store,1,116.29,0.2,93.03
1136,O01136,2023-12-07,C0676,P1160,0,Online,1,153.34,0.0,153.34
1137,O01137,2023-08-17,C0639,P0567,0,Online,1,335.11,0.05,318.35
1138,O01138,2024-10-01,C0633,P1168,S059,In-Store,1,99.03,0.1,89.13
1139,O01139,2023-08-28,C0155,P0047,0,In-Store,1,141.0,0.05,133.95
1140,O01140,2025-02-09,C0392,P0416,S001,In-Store,1,166.68,0.05,158.35
1141,O01141,2024-11-25,C0758,P0552,S007,In-Store,4,167.38,0.0,669.52
1142,O01142,2025-02-18,C0416,P0452,0,Online,3,225.95,0.05,643.96
1143,O01143,2024-09-22,C0225,P0572,0,Online,1,271.22,0.05,257.66
1144,O01144,2023-08-18,C0445,P1187,S054,In-Store,2,230.39,0.2,368.62
1145,O01145,2025-04-09,C0237,P0205,S026,In-Store,1,14.31,0.2,11.45
1146,O01146,2024-07-21,C0756,P0787,S048,In-Store,3,220.2,0.2,528.48
1147,O01147,2025-01-18,C0783,P0556,0,Online,3,44.06,0.2,105.74
1148,O01148,2024-12-27,C0536,P0701,S031,In-Store,2,94.74,0.2,151.58
1149,O01149,2025-02-13,C0621,P0420,S045,In-Store,3,291.86,0.0,875.58
1150,O01150,2023-04-19,C0715,P0773,0,Online,2,311.06,0.2,497.7
1151,O01151,2024-10-29,C0321,P0723,S015,In-Store,1,170.31,0.1,153.28
1152,O01152,2023-05-19,C0388,P0961,S043,In-Store,1,123.39,0.05,117.22
1153,O01153,2024-07-19,C0066,P0926,S001,In-Store,2,107.82,0.2,172.51
1154,O01154,2023-06-30,C0368,P0780,0,Online,1,253.19,0.2,202.55
1155,O01155,2024-01-06,C0434,P0183,S022,In-Store,1,304.66,0.05,289.43
1156,O01156,2023-06-12,C0266,P0980,0,Online,1,34.02,0.05,32.32
1157,O01157,2024-12-10,C0660,P1059,S051,In-Store,1,121.32,0.05,115.25
1158,O01158,2023-08-15,C0390,P0746,0,Online,2,28.27,0.05,53.71
1159,O01159,2024-03-27,C0162,P0189,S035,In-Store,1,177.09,0.0,177.09
1160,O01160,2025-02-05,C0537,P0522,S018,In-Store,1,105.69,0.05,100.41
1161,O01161,2023-04-19,C0285,P0380,0,Online,1,278.15,0.1,250.33
1162,O01162,2023-07-08,C0068,P0474,S039,In-Store,2,140.16,0.0,280.32
1163,O01163,2024-12-10,C0596,P0360,0,Online,1,46.47,0.2,37.18
1164,O01164,2024-04-13,C0171,P0483,0,Online,3,292.81,0.05,834.51
1165,O01165,2023-11-02,C0078,P0137,S017,In-Store,3,8.31,0.05,23.68
1166,O01166,2023-10-06,C0797,P0947,S023,In-Store,1,101.12,0.05,96.06
1167,O01167,2023-08-08,C0191,P0503,S020,In-Store,1,136.04,0.05,129.24
1168,O01168,2024-03-30,C0525,P0042,S057,In-Store,1,104.69,0.0,104.69
1169,O01169,2024-01-23,C0171,P0099,S054,In-Store,1,365.42,0.05,347.15
1170,O01170,2024-03-04,C0623,P0752,S017,In-Store,1,273.69,0.2,218.95
1171,O01171,2025-02-16,C0179,P0225,S010,In-Store,1,295.19,0.0,295.19
1172,O01172,2024-11-04,C0386,P0278,0,Online,3,267.49,0.2,641.98
1173,O01173,2024-03-16,C0501,P0808,S046,In-Store,2,276.8,0.2,442.88
1174,O01174,2023-12-11,C0477,P1064,S038,In-Store,1,41.74,0.2,33.39
1175,O01175,2024-03-12,C0536,P0834,0,Online,1,94.05,0.2,75.24
1176,O01176,2024-12-14,C0037,P0423,0,Online,1,148.79,0.1,133.91
1177,O01177,2024-01-14,C0118,P0844,S019,In-Store,1,106.04,0.1,95.44
1178,O01178,2024-04-21,C0498,P0406,S013,In-Store,2,76.46,0.2,122.34
1179,O01179,2024-08-17,C0768,P0301,S037,In-Store,1,291.59,0.05,277.01
1180,O01180,2023-07-13,C0309,P0811,0,Online,2,13.23,0.0,26.46
1181,O01181,2023-09-06,C0449,P0517,S029,In-Store,3,203.43,0.2,488.23
1182,O01182,2024-04-29,C0209,P0948,0,Online,2,335.29,0.0,670.58
1183,O01183,2023-12-17,C0149,P0207,0,Online,1,176.19,0.0,176.19
1184,O01184,2024-12-16,C0395,P0887,0,Online,1,92.06,0.1,82.85
1185,O01185,2023-11-13,C0524,P1129,S059,In-Store,1,81.51,0.2,65.21
1186,O01186,2025-03-10,C0339,P0396,S032,In-Store,3,242.65,0.05,691.55
1187,O01187,2024-02-15,C0103,P0298,S035,In-Store,1,24.97,0.1,22.47
1188,O01188,2023-12-08,C0521,P0447,S023,In-Store,2,173.65,0.0,347.3
1189,O01189,2025-01-02,C0342,P0942,S020,In-Store,2,193.87,0.1,348.97
1190,O01190,2025-03-19,C0529,P1199,0,Online,1,38.43,0.2,30.74
1191,O01191,2025-03-16,C0443,P1052,0,Online,1,190.93,0.0,190.93
1192,O01192,2024-05-03,C0157,P0773,S045,In-Store,2,311.06,0.2,497.7
1193,O01193,2023-07-17,C0650,P0547,0,Online,1,235.33,0.05,223.56
1194,O01194,2023-11-27,C0393,P0564,S002,In-Store,2,331.22,0.0,662.44
1195,O01195,2023-12-31,C0136,P0398,S012,In-Store,1,218.44,0.2,174.75
1196,O01196,2023-11-08,C0155,P0874,S016,In-Store,30,119.65,0.05,3410.0
1197,O01197,2025-01-31,C0067,P0334,S016,In-Store,1,135.83,0.2,108.66
1198,O01198,2024-10-22,C0224,P0959,S010,In-Store,3,56.21,0.2,134.9
1199,O01199,2023-12-10,C0685,P0941,S021,In-Store,1,146.94,0.1,132.25
1200,O01200,2024-03-30,C0264,P1181,S056,In-Store,2,64.84,0.1,116.71
1201,O01201,2025-01-30,C0334,P1078,0,Online,2,73.33,0.1,131.99
1202,O01202,2023-07-09,C0796,P0502,0,Online,1,256.28,0.0,256.28
1203,O01203,2025-03-25,C0278,P0672,S019,In-Store,2,258.08,0.2,412.93
1204,O01204,2024-11-25,C0414,P0105,S019,In-Store,3,49.07,0.1,132.49
1205,O01205,2023-08-17,C0151,P1136,0,Online,1,40.91,0.05,38.86
1206,O01206,2024-07-17,C0254,P0950,S059,In-Store,2,182.2,0.0,364.4
1207,O01207,2024-02-16,C0517,P0743,S025,In-Store,1,243.78,0.2,195.02
1208,O01208,2023-08-27,C0306,P0166,0,Online,1,344.93,0.2,275.94
1209,O01209,2024-09-22,C0678,P0135,S059,In-Store,3,218.78,0.0,656.34
1210,O01210,2025-01-26,C0442,P0315,S001,In-Store,1,193.09,0.1,173.78
1211,O01211,2024-03-22,C0121,P0630,0,Online,1,266.6,0.2,213.28
1212,O01212,2024-02-27,C0405,P0891,0,Online,1,183.58,0.2,146.86
1213,O01213,2024-10-06,C0293,P0498,S010,In-Store,4,35.81,0.1,128.92
1214,O01214,2024-05-24,C0334,P0111,S005,In-Store,1,184.61,0.0,184.61
1215,O01215,2024-08-06,C0515,P0017,0,Online,1,151.0,0.2,120.8
1216,O01216,2024-05-12,C0094,P0311,S000,In-Store,3,248.9,0.2,597.36
1217,O01217,2025-02-05,C0136,P0596,S023,In-Store,3,291.59,0.1,787.29
1218,O01218,2024-09-06,C0089,P0082,0,Online,1,177.36,0.1,159.62
1219,O01219,2023-04-28,C0039,P1193,0,Online,1,169.77,0.0,169.77
1220,O01220,2024-03-07,C0196,P0348,S052,In-Store,4,21.8,0.2,69.76
1221,O01221,2023-06-22,C0607,P0596,S033,In-Store,3,291.59,0.0,874.77
1222,O01222,2023-06-26,C0291,P0283,0,Online,2,303.48,0.1,546.26
1223,O01223,2025-02-15,C0794,P1054,0,Online,1,193.12,0.05,183.46
1224,O01224,2024-06-21,C0032,P0805,S042,In-Store,1,290.78,0.05,276.24
1225,O01225,2024-10-09,C0463,P0734,S019,In-Store,1,33.37,0.1,30.03
1226,O01226,2023-08-17,C0410,P0856,S015,In-Store,2,72.18,0.1,129.92
1227,O01227,2024-01-20,C0215,P0492,S045,In-Store,3,226.07,0.05,644.3
1228,O01228,2024-02-12,C0060,P1124,S009,In-Store,2,67.07,0.0,134.14
1229,O01229,2023-05-27,C0129,P0305,S018,In-Store,1,89.57,0.1,80.61
1230,O01230,2024-12-14,C0593,P0489,S027,In-Store,3,46.12,0.2,110.69
1231,O01231,2023-12-08,C0659,P1130,S019,In-Store,2,208.54,0.05,396.23
1232,O01232,2025-02-10,C0671,P0069,S025,In-Store,2,189.89,0.05,360.79
1233,O01233,2025-01-31,C0050,P0064,S051,In-Store,3,17.33,0.1,46.79
1234,O01234,2024-05-01,C0509,P0949,S025,In-Store,1,65.96,0.1,59.36
1235,O01235,2023-10-21,C0334,P0864,S058,In-Store,10,113.48,0.05,1078.1
1236,O01236,2024-06-04,C0396,P0336,S026,In-Store,1,310.73,0.0,310.73
1237,O01237,2024-09-09,C0342,P0303,0,Online,1,214.71,0.05,203.97
1238,O01238,2024-11-21,C0618,P1014,S058,In-Store,2,184.27,0.05,350.11
1239,O01239,2024-07-06,C0427,P0078,S040,In-Store,4,123.08,0.1,443.09
1240,O01240,2025-03-20,C0629,P0763,S006,In-Store,1,240.27,0.2,192.22
1241,O01241,2023-06-18,C0513,P0413,0,Online,1,161.51,0.1,145.36
1242,O01242,2023-08-22,C0754,P1034,0,Online,2,200.85,0.2,321.36
1243,O01243,2024-05-07,C0604,P0402,S017,In-Store,2,19.94,0.0,39.88
1244,O01244,2024-04-15,C0736,P0644,S034,In-Store,1,177.67,0.2,142.14
1245,O01245,2024-04-23,C0340,P0036,S040,In-Store,1,267.62,0.0,267.62
1246,O01246,2024-07-15,C0427,P0949,0,In-Store,2,65.96,0.05,125.32
1247,O01247,2023-11-08,C0605,P0456,S019,In-Store,1,238.72,0.0,238.72
1248,O01248,2023-11-16,C0684,P1186,0,Online,10,227.61,0.1,2048.5
1249,O01249,2024-07-30,C0234,P0083,0,Online,3,27.82,0.2,66.77
1250,O01250,2024-06-28,C0002,P0880,0,Online,2,166.53,0.0,333.06
1251,O01251,2023-06-20,C0280,P1096,S034,In-Store,2,214.66,0.2,343.46
1252,O01252,2024-05-19,C0750,P0627,S042,In-Store,2,122.0,0.0,244.0
1253,O01253,2024-04-07,C0594,P0437,S035,In-Store,3,31.48,0.1,85.0
1254,O01254,2023-09-16,C0240,P0796,S021,In-Store,2,87.96,0.05,167.12
1255,O01255,2023-09-27,C0205,P0029,S005,In-Store,2,37.24,0.1,67.03
1256,O01256,2023-08-13,C0491,P0042,0,Online,1,104.69,0.1,94.22
1257,O01257,2024-04-03,C0299,P0526,S057,In-Store,3,197.85,0.2,474.84
1258,O01258,2024-08-03,C0167,P0740,0,Online,2,149.47,0.1,269.05
1259,O01259,2025-01-30,C0555,P1123,S004,In-Store,2,75.06,0.05,142.61
1260,O01260,2025-01-26,C0003,P0490,0,Online,1,131.05,0.1,117.95
1261,O01261,2024-08-01,C0116,P0924,S032,In-Store,2,59.5,0.2,95.2
1262,O01262,2025-01-11,C0492,P0569,0,In-Store,1,18.44,0.0,18.44
1263,O01263,2024-10-20,C0397,P0387,S016,In-Store,1,19.5,0.0,19.5
1264,O01264,2024-12-05,C0635,P0176,S010,In-Store,1,273.81,0.05,260.12
1265,O01265,2024-06-03,C0534,P1095,0,Online,1,96.11,0.1,86.5
1266,O01266,2024-05-23,C0398,P0885,0,Online,4,203.69,0.2,651.81
1267,O01267,2023-09-11,C0194,P0990,S047,In-Store,3,330.92,0.0,992.76
1268,O01268,2024-12-17,C0762,P0464,S059,In-Store,3,30.5,0.2,73.2
1269,O01269,2023-05-11,C0468,P0793,S023,In-Store,1,273.34,0.05,259.67
1270,O01270,2024-03-23,C0037,P0927,0,Online,2,33.5,0.1,60.3
1271,O01271,2024-08-22,C0680,P0762,S026,In-Store,1,116.9,0.0,116.9
1272,O01272,2024-10-31,C0474,P0174,0,Online,1,178.88,0.0,178.88
1273,O01273,2025-04-09,C0574,P0238,S030,In-Store,1,30.72,0.2,24.58
1274,O01274,2024-02-16,C0564,P0697,0,Online,3,210.41,0.0,631.23
1275,O01275,2025-01-01,C0653,P0649,0,Online,1,266.25,0.2,213.0
1276,O01276,2025-02-03,C0109,P0112,S042,In-Store,3,314.05,0.05,895.04
1277,O01277,2024-01-31,C0388,P0313,0,Online,2,258.17,0.2,413.07
1278,O01278,2023-09-13,C0543,P0745,0,Online,4,16.81,0.1,60.52
1279,O01279,2024-01-13,C0416,P0046,0,Online,1,53.96,0.1,48.56
1280,O01280,2025-03-23,C0728,P0190,S059,In-Store,3,232.24,0.0,696.72
1281,O01281,2024-07-07,C0097,P0541,S020,In-Store,3,102.78,0.0,308.34
1282,O01282,2024-04-11,C0217,P1192,S014,In-Store,1,290.29,0.0,290.29
1283,O01283,2023-08-29,C0778,P1126,S058,In-Store,3,29.09,0.0,87.27
1284,O01284,2023-10-15,C0562,P1182,S034,In-Store,2,275.08,0.1,495.14
1285,O01285,2024-05-03,C0673,P0609,0,Online,1,240.26,0.2,192.21
1286,O01286,2024-02-20,C0041,P0638,S026,In-Store,1,224.41,0.0,224.41
1287,O01287,2023-08-18,C0275,P0106,0,Online,1,117.1,0.0,117.1
1288,O01288,2023-05-08,C0602,P0008,0,Online,4,18.19,0.2,58.21
1289,O01289,2024-08-24,C0369,P0831,S016,In-Store,2,183.87,0.05,349.35
1290,O01290,2023-12-24,C0574,P0507,0,Online,2,331.53,0.05,629.91
1291,O01291,2024-11-14,C0582,P0212,S001,In-Store,1,313.84,0.2,251.07
1292,O01292,2024-07-17,C0725,P0259,0,Online,1,182.1,0.05,172.99
1293,O01293,2025-01-21,C0005,P1071,S036,In-Store,3,145.95,0.05,415.96
1294,O01294,2023-05-30,C0243,P0121,S039,In-Store,1,201.89,0.2,161.51
1295,O01295,2024-01-12,C0540,P0599,S025,In-Store,1,131.38,0.2,105.1
1296,O01296,2023-09-29,C0294,P0551,0,Online,2,170.18,0.0,340.36
1297,O01297,2024-09-22,C0261,P1019,0,Online,2,81.78,0.0,163.56
1298,O01298,2024-10-25,C0195,P0518,S036,In-Store,1,173.43,0.05,164.76
1299,O01299,2023-08-22,C0594,P0245,S015,In-Store,2,271.37,0.05,515.6
1300,O01300,2025-03-20,C0236,P0511,S046,In-Store,2,189.31,0.0,378.62
1301,O01301,2025-01-27,C0136,P0446,0,Online,2,89.71,0.0,179.42
1302,O01302,2024-10-28,C0667,P0430,S053,In-Store,1,126.13,0.0,126.13
1303,O01303,2025-01-22,C0349,P0422,S009,In-Store,1,221.49,0.0,221.49
1304,O01304,2024-02-23,C0332,P0841,S033,In-Store,3,101.01,0.1,272.73
1305,O01305,2024-09-09,C0206,P0298,0,Online,2,24.97,0.1,44.95
1306,O01306,2025-03-27,C0681,P0497,S017,In-Store,1,54.61,0.1,49.15
1307,O01307,2023-07-20,C0258,P0006,S010,In-Store,2,233.12,0.0,466.24
1308,O01308,2024-10-31,C0061,P0939,S013,In-Store,1,201.44,0.2,161.15
1309,O01309,2025-03-03,C0294,P0288,0,Online,2,281.92,0.05,535.65
1310,O01310,2024-04-21,C0014,P0969,S033,In-Store,3,171.98,0.0,515.94
1311,O01311,2023-04-28,C0356,P0620,S028,In-Store,1,263.03,0.05,249.88
1312,O01312,2024-01-07,C0282,P0976,S017,In-Store,1,290.2,0.05,275.69
1313,O01313,2023-05-28,C0448,P0273,0,Online,2,125.14,0.05,237.77
1314,O01314,2024-04-01,C0393,P0448,S035,In-Store,1,117.04,0.05,111.19
1315,O01315,2024-01-06,C0738,P0759,S044,In-Store,1,71.59,0.0,71.59
1316,O01316,2024-02-15,C0674,P1057,S047,In-Store,2,176.53,0.2,282.45
1317,O01317,2024-06-27,C0580,P0219,0,Online,1,125.63,0.1,113.07
1318,O01318,2023-04-15,C0250,P1138,S036,In-Store,1,111.59,0.05,106.01
1319,O01319,2024-09-13,C0541,P0006,0,Online,2,233.12,0.0,466.24
1320,O01320,2024-01-05,C0706,P1134,S021,In-Store,2,40.51,0.0,81.02
1321,O01321,2024-08-13,C0191,P0222,S046,In-Store,2,213.61,0.2,341.78
1322,O01322,2024-05-10,C0278,P0410,0,Online,1,244.31,0.2,195.45
1323,O01323,2024-12-23,C0616,P1157,S006,In-Store,2,35.5,0.2,56.8
1324,O01324,2024-06-04,C0200,P0501,S054,In-Store,1,310.14,0.1,279.13
1325,O01325,2023-09-13,C0777,P0493,S031,In-Store,2,178.11,0.05,338.41
1326,O01326,2025-03-27,C0575,P0033,S006,In-Store,1,288.63,0.05,274.2
1327,O01327,2023-12-07,C0044,P0419,S034,In-Store,1,209.55,0.0,209.55
1328,O01328,2025-01-15,C0561,P0903,S014,In-Store,1,221.79,0.05,210.7
1329,O01329,2023-05-21,C0099,P0074,0,Online,1,31.65,0.2,25.32
1330,O01330,2023-09-08,C0287,P0891,S057,In-Store,1,183.58,0.05,174.4
1331,O01331,2024-12-31,C0242,P0243,0,Online,1,62.91,0.1,56.62
1332,O01332,2024-01-09,C0549,P0493,0,Online,2,178.11,0.1,320.6
1333,O01333,2023-07-27,C0673,P0013,S031,In-Store,2,56.06,0.05,106.51
1334,O01334,2025-03-12,C0338,P0204,0,Online,2,200.67,0.05,381.27
1335,O01335,2024-09-11,C0284,P0000,S022,In-Store,1,64.65,0.1,58.19
1336,O01336,2023-05-22,C0569,P0336,0,Online,2,310.73,0.0,621.46
1337,O01337,2023-12-22,C0585,P0043,S012,In-Store,2,123.95,0.05,235.5
1338,O01338,2023-04-30,C0239,P0092,S012,In-Store,2,210.05,0.05,399.1
1339,O01339,2024-07-28,C0302,P0943,0,Online,1,181.12,0.2,144.9
1340,O01340,2024-05-15,C0137,P0064,0,Online,2,17.33,0.05,32.93
1341,O01341,2023-12-17,C0774,P0613,S027,In-Store,2,316.84,0.05,602.0
1342,O01342,2023-10-21,C0162,P0970,S010,In-Store,2,144.34,0.1,259.81
1343,O01343,2025-02-18,C0179,P0860,0,Online,1,179.4,0.05,170.43
1344,O01344,2023-05-09,C0157,P0850,0,Online,2,321.09,0.05,610.07
1345,O01345,2024-10-18,C0170,P0545,S045,In-Store,4,124.94,0.1,449.78
1346,O01346,2024-10-15,C0161,P0851,S036,In-Store,1,70.32,0.05,66.8
1347,O01347,2024-09-30,C0435,P0352,S050,In-Store,1,289.95,0.2,231.96
1348,O01348,2024-02-15,C0266,P0438,S051,In-Store,2,270.3,0.0,540.6
1349,O01349,2023-04-15,C0302,P0769,S029,In-Store,2,264.99,0.0,529.98
1350,O01350,2023-05-02,C0118,P0259,S014,In-Store,3,182.1,0.0,546.3
1351,O01351,2025-03-16,C0404,P1189,S052,In-Store,1,252.18,0.05,239.57
1352,O01352,2023-12-27,C0184,P1103,S051,In-Store,2,180.59,0.05,343.12
1353,O01353,2023-05-03,C0051,P1041,S034,In-Store,2,127.15,0.0,254.3
1354,O01354,2023-06-30,C0565,P0171,S034,In-Store,1,268.46,0.0,268.46
1355,O01355,2025-01-28,C0340,P1124,0,Online,2,67.07,0.05,127.43
1356,O01356,2023-07-21,C0502,P0420,0,Online,3,291.86,0.05,831.8
1357,O01357,2023-06-27,C0091,P1060,0,Online,2,171.11,0.2,273.78
1358,O01358,2025-02-04,C0738,P1119,0,Online,1,64.93,0.1,58.44
1359,O01359,2024-01-18,C0697,P0565,S021,In-Store,2,129.36,0.0,258.72
1360,O01360,2023-04-12,C0011,P0055,S044,In-Store,1,214.63,0.0,214.63
1361,O01361,2023-10-05,C0740,P0062,0,Online,2,234.63,0.05,445.8
1362,O01362,2024-06-08,C0652,P1199,0,Online,2,38.43,0.05,73.02
1363,O01363,2023-06-14,C0100,P0899,S034,In-Store,1,118.47,0.1,106.62
1364,O01364,2024-03-05,C0645,P0052,S022,In-Store,3,95.71,0.1,258.42
1365,O01365,2023-07-31,C0117,P1032,S048,In-Store,1,146.59,0.1,131.93
1366,O01366,2025-03-09,C0087,P1117,S038,In-Store,1,233.4,0.2,186.72
1367,O01367,2024-10-11,C0534,P0156,0,Online,1,140.3,0.1,126.27
1368,O01368,2023-04-27,C0373,P0086,S030,In-Store,2,86.94,0.0,173.88
1369,O01369,2024-08-10,C0478,P0053,0,Online,30,222.76,0.0,6682.799999999999
1370,O01370,2023-11-29,C0267,P0503,S040,In-Store,2,136.04,0.1,244.87
1371,O01371,2025-02-12,C0741,P1056,0,Online,1,57.51,0.05,54.63
1372,O01372,2024-04-29,C0576,P0251,0,Online,4,201.63,0.05,766.19
1373,O01373,2024-02-11,C0523,P0466,S023,In-Store,2,135.41,0.0,270.82
1374,O01374,2024-03-01,C0174,P1181,S002,In-Store,3,64.84,0.0,194.52
1375,O01375,2023-08-23,C0054,P0832,0,Online,1,149.77,0.2,119.82
1376,O01376,2025-03-09,C0628,P1143,S022,In-Store,2,168.73,0.0,337.46
1377,O01377,2023-11-10,C0797,P1076,0,Online,2,67.84,0.0,135.68
1378,O01378,2024-08-15,C0048,P0250,S016,In-Store,3,294.26,0.0,882.78
1379,O01379,2025-02-01,C0541,P0010,0,Online,3,99.46,0.1,268.54
1380,O01380,2024-02-26,C0659,P0363,S030,In-Store,2,382.32,0.2,611.71
1381,O01381,2024-02-05,C0254,P1056,0,Online,1,57.51,0.05,54.63
1382,O01382,2024-12-15,C0065,P0818,0,Online,1,82.0,0.05,77.9
1383,O01383,2024-09-08,C0144,P0819,S018,In-Store,2,85.93,0.05,163.27
1384,O01384,2025-01-08,C0660,P0629,S010,In-Store,2,145.15,0.0,290.3
1385,O01385,2024-03-27,C0429,P0267,S046,In-Store,1,349.07,0.2,279.26
1386,O01386,2024-11-10,C0317,P0515,0,Online,3,29.47,0.0,88.41
1387,O01387,2024-06-01,C0298,P0798,0,Online,3,97.75,0.1,263.93
1388,O01388,2025-03-15,C0043,P0382,S014,In-Store,1,27.14,0.1,24.43
1389,O01389,2023-11-05,C0699,P0382,0,Online,1,27.14,0.0,27.14
1390,O01390,2024-02-28,C0481,P0772,S050,In-Store,1,121.36,0.1,109.22
1391,O01391,2024-04-01,C0525,P1179,S033,In-Store,2,10.41,0.0,20.82
1392,O01392,2023-05-23,C0748,P0223,S035,In-Store,1,69.61,0.05,66.13
1393,O01393,2024-01-15,C0282,P0679,S008,In-Store,3,313.82,0.2,753.17
